[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[DTPO] it=66/150 step=659934 J_new=0.0084 kept mode=full gate=revert(1) cand=30.31% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=67/150 step=669933 J_new=0.0026 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=68/150 step=679932 J_new=0.0031 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=69/150 step=689931 J_new=0.0034 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=70/150 step=699930 J_new=0.0037 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=71/150 step=709929 J_new=0.0074 kept mode=full gate=revert(1) cand=28.94% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=72/150 step=719928 J_new=0.0023 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=73/150 step=729927 J_new=0.0033 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=74/150 step=739926 J_new=0.0038 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=75/150 step=749925 J_new=0.0043 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=76/150 step=759924 J_new=0.0108 kept mode=full gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=77/150 step=769923 J_new=0.0090 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=78/150 step=779922 J_new=0.0075 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=79/150 step=789921 J_new=0.0044 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=80/150 step=799920 J_new=0.0033 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=81/150 step=809919 J_new=0.0046 kept mode=full gate=revert(1) cand=15.62% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=82/150 step=819918 J_new=0.0026 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=83/150 step=829917 J_new=0.0029 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=84/150 step=839916 J_new=0.0028 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=85/150 step=849915 J_new=0.0027 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=86/150 step=859914 J_new=0.0058 kept mode=full gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=87/150 step=869913 J_new=0.0057 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=88/150 step=879912 J_new=0.0044 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=89/150 step=889911 J_new=0.0025 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=90/150 step=899910 J_new=0.0024 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
