Detected IPython. Loading juliacall extension. See https://juliapy.github.io/PythonCall.jl/stable/compat/#IPython
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[DTPO] it=74/150 step=739926 J_new=0.0876 kept mode=full gate=revert(64) cand=11.93% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=75/150 step=749925 J_new=0.1405 kept mode=full gate=revert(65) cand=20.79% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=76/150 step=759924 J_new=0.2329 kept mode=full gate=revert(66) cand=62.61% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=77/150 step=769923 J_new=0.1961 kept mode=full gate=revert(67) cand=12.93% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=78/150 step=779922 J_new=0.0869 kept mode=full gate=revert(68) cand=41.14% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=79/150 step=789921 J_new=0.1310 kept mode=full gate=revert(69) cand=49.07% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=80/150 step=799920 J_new=0.1407 kept mode=full gate=revert(70) cand=12.06% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=81/150 step=809919 J_new=0.1707 kept mode=full gate=accept cand=63.42% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=82/150 step=819918 J_new=0.0719 kept mode=full gate=revert(1) cand=20.31% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=83/150 step=829917 J_new=0.1462 kept mode=full gate=revert(2) cand=63.15% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=84/150 step=839916 J_new=0.0387 kept mode=full gate=revert(3) cand=8.68% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=85/150 step=849915 J_new=0.0986 kept mode=full gate=revert(4) cand=14.94% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=86/150 step=859914 J_new=0.0753 kept mode=full gate=revert(5) cand=19.01% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=87/150 step=869913 J_new=0.1820 kept mode=full gate=revert(6) cand=47.68% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=88/150 step=879912 J_new=0.1472 kept mode=full gate=revert(7) cand=31.22% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=89/150 step=889911 J_new=0.0352 kept mode=full gate=revert(8) cand=20.31% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=90/150 step=899910 J_new=0.0422 kept mode=full gate=revert(9) cand=11.19% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=91/150 step=909909 J_new=0.0993 kept mode=full gate=revert(10) cand=20.31% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=92/150 step=919908 J_new=0.0449 kept mode=full gate=revert(11) cand=6.66% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=93/150 step=929907 J_new=0.0348 kept mode=full gate=revert(12) cand=15.42% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=94/150 step=939906 J_new=0.0196 kept mode=full gate=revert(13) cand=14.20% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=95/150 step=949905 J_new=0.0454 kept mode=full gate=revert(14) cand=16.36% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=96/150 step=959904 J_new=0.1082 kept mode=full gate=revert(15) cand=20.31% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=97/150 step=969903 J_new=0.0184 kept mode=full gate=revert(16) cand=42.24% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=98/150 step=979902 J_new=0.0397 kept mode=full gate=revert(17) cand=18.83% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=99/150 step=989901 J_new=0.0854 kept mode=full gate=revert(18) cand=42.46% leaves=16 survival=63.42% best=63.42% std=32.9%
[DTPO] it=100/150 step=999900 J_new=0.1700 kept mode=full gate=accept cand=72.82% leaves=16 survival=72.82% best=72.82% std=33.2%
[DTPO] it=101/150 step=1009899 J_new=0.0769 kept mode=full gate=revert(1) cand=1.82% leaves=16 survival=72.82% best=72.82% std=33.2%
[DTPO] it=102/150 step=1019898 J_new=0.1325 kept mode=full gate=revert(2) cand=14.85% leaves=16 survival=72.82% best=72.82% std=33.2%
[DTPO] it=103/150 step=1029897 J_new=0.2887 kept mode=full gate=accept cand=77.99% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=104/150 step=1039896 J_new=0.0553 kept mode=full gate=revert(1) cand=52.60% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=105/150 step=1049895 J_new=0.1072 kept mode=full gate=revert(2) cand=20.31% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=106/150 step=1059894 J_new=0.0251 kept mode=full gate=revert(3) cand=4.45% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=107/150 step=1069893 J_new=0.1567 kept mode=full gate=accept cand=77.99% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=108/150 step=1079892 J_new=0.0259 kept mode=full gate=revert(1) cand=20.31% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=109/150 step=1089891 J_new=0.0032 kept mode=full gate=revert(2) cand=20.31% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=110/150 step=1099890 J_new=0.1282 kept mode=full gate=revert(3) cand=0.21% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=111/150 step=1109889 J_new=0.1813 kept mode=full gate=accept cand=77.99% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=112/150 step=1119888 J_new=0.1101 kept mode=full gate=revert(1) cand=20.31% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=113/150 step=1129887 J_new=0.2393 kept mode=full gate=revert(2) cand=20.31% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=114/150 step=1139886 J_new=0.1206 kept mode=full gate=revert(3) cand=20.31% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=115/150 step=1149885 J_new=0.0786 kept mode=full gate=revert(4) cand=4.34% leaves=16 survival=77.99% best=77.99% std=31.8%
