Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[DTPO] it=121/150 step=1209879 J_new=0.0027 kept mode=full gate=revert(13) cand=51.11% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=122/150 step=1219878 J_new=0.0007 kept mode=leaf gate=revert(14) cand=50.97% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=123/150 step=1229877 J_new=0.0004 kept mode=leaf gate=revert(15) cand=52.39% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=124/150 step=1239876 J_new=0.0004 kept mode=leaf gate=revert(16) cand=51.93% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=125/150 step=1249875 J_new=0.0002 kept mode=leaf gate=revert(17) cand=54.20% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=126/150 step=1259874 J_new=0.0015 kept mode=full gate=revert(18) cand=41.77% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=127/150 step=1269873 J_new=0.0000 kept mode=leaf gate=accept cand=65.93% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=128/150 step=1279872 J_new=0.0010 kept mode=leaf gate=revert(1) cand=52.33% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=129/150 step=1289871 J_new=0.0012 kept mode=leaf gate=revert(2) cand=42.92% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=130/150 step=1299870 J_new=0.0017 kept mode=leaf gate=revert(3) cand=46.75% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=131/150 step=1309869 J_new=0.0058 kept mode=full gate=revert(4) cand=45.30% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=132/150 step=1319868 J_new=0.0014 kept mode=leaf gate=revert(5) cand=41.35% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=133/150 step=1329867 J_new=0.0013 kept mode=leaf gate=revert(6) cand=51.58% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=134/150 step=1339866 J_new=0.0011 kept mode=leaf gate=revert(7) cand=45.63% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=135/150 step=1349865 J_new=0.0005 kept mode=leaf gate=revert(8) cand=48.17% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=136/150 step=1359864 J_new=0.0042 kept mode=full gate=revert(9) cand=56.92% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=137/150 step=1369863 J_new=0.0003 kept mode=leaf gate=revert(10) cand=49.91% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=138/150 step=1379862 J_new=0.0002 kept mode=leaf gate=revert(11) cand=37.02% leaves=32 survival=65.93% best=65.93% std=32.5%
